,Artiste,Titre,Année,Rang,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1390,ed sheeran,perfect,2018,2,0tgVpDi06FyKpA1z0VMD4v,86,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,3
1391,bebe rexha  florida georgia line,meant to be,2018,3,7iDa6hUg2VgEL1o1HjmfBn,78,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,163870,4
1392,post malone ring ty dolla $ign,psycho,2018,6,3swc6WTsr7rl9DqQKQA55C,80,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,221440,4
1393,cardi b bad bunny  j balvin,i like it,2018,7,58q2HKrzhC3ozto2nDdN4z,82,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,253390,4
1395,cardi b bad bunny  j balvin,i like it,2019,69,58q2HKrzhC3ozto2nDdN4z,82,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,253390,4
1397,zedd maren morris  grey,the middle,2018,8,09IStsImFySgyp0pIQdqAc,82,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,184732,4
1398,drake,in my feelings,2018,9,2G7V7zsVDxg1yRsu7Ew9RJ,79,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4
1399,maroon 5 ring cardi b,girls like you,2018,10,6lXXRaw72SZreU8lRukPsd,2,0.609,0.529,0,-6.859,1,0.106,0.545,0.0,0.127,0.474,60.349,235680,4
1401,maroon 5 ring cardi b,girls like you,2019,22,6lXXRaw72SZreU8lRukPsd,2,0.609,0.529,0,-6.859,1,0.106,0.545,0.0,0.127,0.474,60.349,235680,4
1403,drake,nice for what,2018,11,3CA9pLiwRIGtUBiMjbZmRw,78,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,210747,4
1404,juice wrld,lucid dreams,2018,12,285pBltuF7vW8TeWk8hdRR,88,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836,4
1406,juice wrld,lucid dreams,2019,48,285pBltuF7vW8TeWk8hdRR,88,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836,4
1408,post malone,better now,2018,13,7dt6x5M1jzdTEt8oCbisTK,84,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,231267,4
1410,post malone,better now,2019,32,7dt6x5M1jzdTEt8oCbisTK,84,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,231267,4
1412,bruno mars  cardi b,finesse,2018,14,3Vo4wInECJQuz9BIBMOu8i,75,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115,217289,4
1413,ella mai,boo'd up,2018,15,0At2qAoaVjIwWNAqrscXli,72,0.561,0.779,10,-5.107,0,0.0531,0.0862,0.0,0.078,0.235,81.965,256064,4
1414,dua lipa,new rules,2018,16,2ekn2ttSfGqwhhate0LSR0,80,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,4
1415,xxxtentacion,sad!,2018,17,3ee8Jmje8o58CHK66QrVC2,86,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
1416,camila cabello,never be the same,2018,18,4eWQlBRaTjPPUlzacqEeoQ,72,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,226973,4
1417,khalid  normani,love lies,2018,19,45Egmo7icyopuzJN0oMEdk,75,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,201707,4
1419,khalid  normani,love lies,2019,88,45Egmo7icyopuzJN0oMEdk,75,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,201707,4
1421,ariana grande,no tears left to cry,2018,20,2qT1uLXPVPzGgFOx4jtEuo,81,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,4
1422,bazzi,mine,2018,21,7uzmGiiJyRfuViKKK3lVmR,78,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,4
1423,blocboy jb ring drake,look alive,2018,23,4qKcDkK6siZ7Jp1Jb4m0aL,76,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,181263,4
1424,taylor swift,delicate,2018,24,6NFyWDv5CjfwuzoCkw47Xf,76,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,232253,4
1425,lil baby  drake,yes indeed,2018,25,6vN77lE9LK6HP2DewaN6HZ,78,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,142273,4
1426,marshmello  anne-marie,friends,2018,26,08bNPGLD8AhKpnnERrAc6G,81,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,202621,4
1427,halsey,bad at love,2018,27,7y9iMe8SOB6z3NoHE2OfXl,74,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,181279,4
1428,tyga ring offset,taste,2018,28,5IaHrVsrferBYDm0bDyABy,78,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,232959,4
1429,nf,let you down,2018,29,52okn5MNA47tk87PeZJLEL,82,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,212120,4
1430,g-eazy ring a$ap rocky  cardi b,no limit,2018,30,2DQ1ITjI0YoLFzuADN1ZBW,74,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,245387,4
1431,6ix9ine ring nicki minaj  murda beatz,fefe,2018,31,2l8nEO0vsTRCRnGqQty6qx,76,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.376,125.978,179405,4
1432,dan + shay,tequila,2018,32,42fw0rxRO2xbesF6mJfd4Y,75,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747,4
1434,dan + shay,tequila,2019,91,42fw0rxRO2xbesF6mJfd4Y,75,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747,4
1436,migos nicki minaj  cardi b,motorsport,2018,34,4wFjTWCunQFKtukqrNijEt,74,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,303077,4
1437,lauv,i like me better,2018,35,2P91MQbaiQOfbiz9VqhqKQ,84,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4
1438,5 seconds of summer,youngblood,2018,36,2iUXsYOEPhVqEBwsqP70rE,81,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,4
1440,5 seconds of summer,youngblood,2019,33,2iUXsYOEPhVqEBwsqP70rE,81,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,4
1442,imagine dragons,whatever it takes,2018,37,6Qn5zhYkTa37e91HC1D7lb,80,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,201240,4
1443,offset  metro boomin,ric flair drip,2018,38,7sO5G9EABYOXQKNPNiE9NR,81,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,172800,4
1444,post malone,i fall apart,2018,39,75ZvA4QfFiZvzhj2xkaWAh,82,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,223347,4
1445,the weeknd  kendrick lamar,pray for me,2018,40,77UjLW8j5UAGAGVGhR5oUK,76,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,211440,4
1446,selena gomez,back to you,2018,41,79HCfsaom0EqGmQHdGebNd,4,0.6,0.725,6,-4.866,1,0.0487,0.0933,1.87e-06,0.12,0.506,102.056,207905,4
1447,travis scott,sicko mode,2018,42,2xLMifQCjDGFmkHkpNLD9h,87,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820,4
1449,travis scott,sicko mode,2019,9,2xLMifQCjDGFmkHkpNLD9h,87,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820,4
1451,migos ring drake,walk it talk it,2018,43,6n4U3TlzUGhdSFbUUhTvLP,76,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,4
1452,lil pump,gucci gang,2018,44,43ZyHQITOjhciSUUNPVRHc,70,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,124056,4
1453,g-eazy  halsey,him  i,2018,45,5k38wzpLb15YgncyWdTZE4,75,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,268867,4
1454,shawn mendes,in my blood,2018,46,2LNahzmMM403Rejk6ZjpwX,5,0.622,0.711,5,-7.321,1,0.0665,0.0573,0.0,0.13,0.487,140.016,211360,4
1455,kendrick lamar  sza,all the stars,2018,47,3GCdLUSnKSMJhs4Tj6CV3s,79,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,4
1456,migos,stir fry,2018,48,2UVbBKQOdFAekPTRsnkzcf,72,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,190288,4
1457,childish gambino,this is america,2018,51,0b9oOr2ZgvyQu88wzixux9,74,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,225773,4
1458,drake,nonstop,2018,52,0TlLq3lA83rQOYtrqBqSct,79,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,238614,4
1459,kane brown,heaven,2018,53,1HXy5I3HTWq8OvxCn0z7G7,76,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.009,179507,4
1460,lil dicky ring chris brown,freaky friday,2018,55,10Igtw8bSDyyFs7KIsKngZ,74,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,216632,4
1461,6ix9ine,gummo,2018,56,4HbiCvH1R7mVOJ7KY7JQBD,67,0.66,0.775,2,-4.926,1,0.172,0.0553,0.0,0.129,0.635,157.036,157643,4
1462,rich the kid,plug walk,2018,57,1ZAyjvIk9YiD76yYy0TEG6,74,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,175230,4
1463,maroon 5,wait,2018,58,6SIxVfXBMibzHb7ROdh77o,3,0.657,0.593,8,-5.01,1,0.0581,0.0985,0.0,0.103,0.443,126.115,190640,4
1464,cardi b,be careful,2018,59,2Yl4OmDby9iitgNWZPwxkd,70,0.82,0.568,6,-8.23,0,0.411,0.0256,0.0,0.0952,0.535,152.279,210787,4
1465,selena gomez x marshmello,wolves,2018,60,0tBbt8CrmxbjRP0pueQkyU,80,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,197993,4
1466,cardi b ring 21 savage,bartier cardi,2018,61,0dIoGTQXDh1wVnhIiSyYEa,69,0.908,0.524,1,-7.955,1,0.181,0.00111,0.000678,0.383,0.109,138.015,224285,4
1467,ariana grande,god is a woman,2018,62,5OCJzvD7sykQEKHH7qAC3C,81,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547,4
1468,yg ring 2 chainz big sean  nicki minaj,big bank,2018,63,0ZNrc4kNeQYD9koZ3KvCsy,71,0.745,0.346,1,-7.709,1,0.331,0.00552,0.0,0.0881,0.112,203.911,237240,4
1469,charlie puth,how long,2018,65,6wmAHw1szh5RCKSRjiXhPe,72,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,200853,4
1470,max ring gnash,lights down low,2018,66,5A6BJLZArq1MPjsnmcuk5f,67,0.623,0.493,5,-7.727,0,0.0338,0.0632,0.0,0.104,0.594,81.019,223847,4
1471,calvin harris  dua lipa,one kiss,2018,68,7ef4DlsgrMEH11cDZd32M6,82,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4
1472,imagine dragons,natural,2018,69,2FY7b99s15jUprqC0M5NCT,81,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,189467,4
1473,jason aldean,you make it easy,2018,70,6EGAfJaLUFzhS4zRBIEQ2J,72,0.375,0.574,7,-5.305,1,0.0315,0.143,0.0,0.11,0.406,132.025,196800,3
1474,dj khaled ring justin bieber chance the rapper  quavo,no brainer,2018,73,5WvAo7DNuPRmk4APhdPzi8,72,0.552,0.76,0,-4.706,1,0.342,0.0733,0.0,0.0865,0.639,135.702,260000,5
1475,a$ap ferg ring nicki minaj,plain jane,2018,74,4dVpf9jZjcORqGTLUaeYj9,75,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,173600,4
1476,miguel ring travis scott,sky walker,2018,75,5WoaF1B5XIEnWfmb5NZikf,74,0.674,0.506,6,-10.532,1,0.0434,0.173,0.0,0.0866,0.183,145.965,259333,4
1477,thomas rhett,marry me,2018,76,0OWZFobGSIW9GrSlQ9C5pc,71,0.333,0.412,3,-8.633,1,0.029,0.0977,0.0,0.113,0.474,85.028,205453,4
1478,benny blanco halsey  khalid,eastside,2018,77,0d2iYfpKoM0QCKvcLCkBao,80,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,4
1480,benny blanco halsey  khalid,eastside,2019,17,0d2iYfpKoM0QCKvcLCkBao,80,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,4
1482,the weeknd,call out my name,2018,78,09mEdoA6zrmBPgTEN5qXmN,82,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,228373,3
1483,jay rock kendrick lamar future  james blake,king's dead,2018,79,51rXHuKN8Loc4sUlKPODgH,72,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,229670,4
1484,marshmello  bastille,happier,2018,80,2dpaYNEQHiRxtZbfNsse99,85,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,214290,4
1486,marshmello  bastille,happier,2019,6,2dpaYNEQHiRxtZbfNsse99,85,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,214290,4
1488,casper magico nio garcia darell nicky jam ozuna  bad bunny,te bote,2018,81,3V8UKqhEK5zBkBb6d6ub8i,77,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4
1489,florida georgia line,simple,2018,82,4L9Ds4mpD3SuYoWwFUlv16,73,0.362,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.864,199.811,185200,4
1490,justin timberlake ring chris stapleton,say something,2018,85,09ts3GnICqYEU5PkQCpJK3,59,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,278893,4
1491,kenny chesney,get along,2018,87,6n6OQfBpCgzF9oEg8zhBN7,69,0.632,0.804,7,-6.109,1,0.0503,0.101,0.0,0.17,0.35,92.456,199625,4
1492,xxxtentacion,moonlight,2018,88,0JP9xo3adEtGSdUEISiszL,85,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4
1493,nicky jam x j balvin,x,2018,90,2tOOcDDYkh0PSjr6GwPEAJ,75,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.323,0.771,145.034,177670,4
1494,youngboy never broke again,outside today,2018,91,3sA7HKGzcKTVscdiTCrWpX,67,0.851,0.666,11,-5.334,0,0.0694,0.139,0.0,0.105,0.0585,134.068,129105,4
1495,ella mai,trip,2018,92,6CTWathupIiDs7U4InHnDA,75,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,213993,4
1497,ella mai,trip,2019,80,6CTWathupIiDs7U4InHnDA,75,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,213993,4
1499,daddy yankee,dura,2018,93,7hXrBisy9Teq4v0k62JNZE,0,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.838,95.002,200480,4
1500,xxxtentacion,changes,2018,94,7AFASza1mXqntmGtbxXprO,84,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,121887,4
1501,brett young,mercy,2018,95,2VIPU72L6tIR4w8J8ap6Kp,69,0.638,0.367,4,-7.906,1,0.0266,0.84,0.0,0.0999,0.219,71.957,217120,4
1502,luke combs,one number away,2018,96,4gB7HrYHbJVJ5RFOjxmoq4,72,0.544,0.781,6,-6.16,0,0.0311,0.00585,0.0,0.191,0.527,144.075,221800,4
1503,rae sremmurd  juicy j,powerglide,2018,97,1BuZAIO8WZpavWVbbq3Lci,70,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,332301,4
1504,dua lipa,idgaf,2018,98,76cy1WJvNGJTj78UqeA5zr,80,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,217947,4
1505,lil nas x ring billy ray cyrus,old town road,2019,1,2YpeDb67231RjR0MgVLzsG,82,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4
1506,post malone  swae lee,sunflower (spider-man: into the spider-verse),2019,2,3KkXRkHbMCARz0aVfEt68P,84,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,158040,4
1507,halsey,without me,2019,3,5p7ujcrUXASCNwRaWNHR1C,83,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
1508,billie eilish,bad guy,2019,4,2Fxmhks0bxGSBdJ92vM42m,88,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
1509,post malone,wow,2019,5,7xQAfvXzm3AkraOtGPWIZg,83,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547,4
1510,ariana grande,7 rings,2019,7,6ocbgoVGwYJhOv1GgI9NsF,86,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,178627,4
1511,khalid,talk,2019,8,6TqXcAFInzjp0bODyvrWEq,76,0.901,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.346,135.984,197573,4
1512,jonas brothers,sucker,2019,10,22vgEDb5hykfaTwLuskFGD,83,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027,4
1513,panic! at the disco,high hopes,2019,11,1rqqCSm0Qe4I9rUvWncaom,83,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947,4
1514,ariana grande,thank u next,2019,12,3e9HZxeyfWwjeyPAMmWSSQ,84,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,4
1515,lizzo,truth hurts,2019,13,3HWzoMvoF3TQfYg4UPszDq,79,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,4
1516,sam smith  normani,dancing with a stranger,2019,14,6Qs4SXO9dwPj5GKvVOv8Ki,84,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030,4
1517,shawn mendes  camila cabello,senorita,2019,15,0TK2YIli7K1leLovkQiNik,85,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,190960,4
1518,meek mill ring drake,going bad,2019,18,2IRZnDFmlqMuOrYOLnZZyc,81,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522,4
1519,lady gaga  bradley cooper,shallow,2019,19,2VxeLyX666F8uXCJ0dZF8B,85,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,215733,4
1520,khalid,better,2019,20,6zeeWid2sgw4lap2jV61PZ,76,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4
1521,chris brown ring drake,no guidance,2019,21,6XHVuErjQ4XNm6nDPVCxVX,84,0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932,260640,4
1522,ava max,sweet but psycho,2019,23,3tNE4i6TBqMdyTZxHDAn9B,83,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4
1523,dababy,suge,2019,24,2gwkD6igEhQbDQegRCcdoB,79,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,163320,4
1524,j  cole,middle child,2019,25,2JvzF1RMd7lE3KmFlsyZD8,82,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594,4
1525,lil baby  gunna,drip too hard,2019,26,78QR3Wp35dqAhFEc2qAGjE,82,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,145543,4
1527,lil baby  dababy,baby,2019,84,78QR3Wp35dqAhFEc2qAGjE,82,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,145543,4
1529,lewis capaldi,someone you loved,2019,27,7qEHsqek33rTcFNT9PFqLf,90,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161,4
1530,shawn mendes,if i can't have you,2019,29,6LsAAHotRLMOHfCsSfYCsz,80,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,190800,4
1531,post malone ring young thug,goodbyes,2019,30,0t3ZvGKlmYmVsDzBJAXK8C,82,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,174853,4
1532,kodak black ring travis scott  offset,zeze,2019,31,0FZ4Dmg8jJJAPJnvBIzD9z,79,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760,4
1533,drake ring rick ross,money in the grave,2019,34,5ry2OE6R2zPQFDO85XkgRb,82,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427,4
1534,dan + shay,speechless,2019,35,3GJ4hzg4lrGwU51Y3VARbF,76,0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929,213387,4
1535,ariana grande,break up with your girlfriend i'm bored,2019,36,4kV4N9D1iKVxx1KLvtTpjS,80,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,190440,4
1536,cardi b  bruno mars,please me,2019,37,0PG9fbaaHFHfre2gUVo7AN,75,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,200890,4
1537,taylor swift,you need to calm down,2019,39,6RRNNciQGZEXnqk8SQ9yv5,80,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
1538,lil nas x,panini,2019,40,4SDgTLDYrJ2UrHbkRkg7MD,76,0.717,0.598,5,-5.613,0,0.0809,0.22,0.0,0.122,0.496,153.905,151040,4
1539,a boogie wit da hoodie,look back at it,2019,41,3Ol2xnObFdKV9pmRD2t9x8,76,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,179449,4
1540,21 savage,a lot,2019,42,2t8yVaLvJ0RenpXUIAC52d,79,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624,4
1541,bad bunny ring drake,mia,2019,44,116H0KvKr2Zl4RPuVBruDO,79,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4
1542,polo g ring lil tjay,pop out,2019,45,6uFn47ACjqYkc0jADwEdj1,81,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,166560,4
1543,luke combs,beautiful crazy,2019,46,2rxQMGVafnNaRaXlRMWPde,81,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,193200,4
1544,blueface,thotiana,2019,47,5GBuCHuPKx6UC7VsSPK0t3,70,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,129264,4
1545,sheck wes,mo bamba,2019,49,1xzBco0xcoJEDXktl7Jxrr,78,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4
1546,ed sheeran ring khalid,beautiful people,2019,50,4evmHXcjt3bTUHD1cvny97,83,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867,4
1547,gucci mane x bruno mars x kodak black,wake up in the sky,2019,51,0QIjsbm2fh1cJ45XO9eGqq,76,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,204665,4
1548,morgan wallen,whiskey glasses,2019,52,6foY66mWZN0pSRjZ408c00,81,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,234347,4
1549,blake shelton,god's country,2019,53,1dyxS3YzBbL0t8rEVwVQ1K,73,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,205107,4
1550,dean lewis,be alright,2019,54,3EPXxR3ImUwfayaurPi3cm,82,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,196373,4
1551,mustard  migos,pure water,2019,55,3j84U36KvLeXNDPv4t5pI8,79,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,192471,4
1552,blanco brown,the git up,2019,56,2KKijf6Ett4kmVNJze2roh,73,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984,200594,4
1553,dj snake ring selena gomez ozuna  cardi b,taki taki,2019,57,4w8niZpiMy6qz1mntFA5uM,79,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4
1554,ellie goulding x diplo ring swae lee,close to me,2019,58,5JEx7HbmvHQQswJCsoo9rA,74,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,182623,4
1555,calboy,envy me,2019,59,7rvyVWja33WG9R97oeJAjx,75,0.74,0.488,1,-7.664,0,0.27,0.234,0.0,0.241,0.584,149.042,120133,4
1556,lauren daigle,you say,2019,60,6Up545NUflOiXo8cEraH49,77,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693,4
1557,panic! at the disco,hey look ma i made it,2019,61,22oEJW6r2rMb9z4IntfyEa,73,0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936,169667,4
1558,post malone,circles,2019,62,21jGcNKet2qwijlDFuPiPb,89,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4
1559,luke combs,beer never broke my heart,2019,63,7aEtlGHoiPAfRB084NiDmx,78,0.538,0.863,1,-4.483,1,0.0481,0.0139,0.0,0.0874,0.637,77.001,186733,4
1560,young thug j  cole  travis scott,the london,2019,64,7DcvwMAiqKJQD1rrdfxSDx,76,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,200107,4
1561,daddy yankee  katy perry ring snow,con calma,2019,65,58zetEeioQHyLaOODtWLUG,6,0.737,0.86,8,-2.652,0,0.0594,0.11,1.94e-06,0.0574,0.656,93.989,193227,4
1562,ynw melly,murder on my mind,2019,66,7eBqSVxrzQZtK2mmgRG6lC,81,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434,4
