,Artiste,Titre,Année,Rang,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2204,lukas graham,7 years,2016,19,0VQjTLPG8l3egUHmIxe265,53,0.765,0.472,10,-5.837,1,0.052,0.291,0.0,0.389,0.352,119.946,237267,4
2205,g-eazy  bebe rexha,me myself  i,2016,20,40YcuQysJ0KlGQTeGUosTC,76,0.757,0.672,0,-6.524,0,0.0955,0.0186,0.0,0.158,0.382,111.996,251467,4
2206,dj snake  justin bieber,let me love you,2016,21,0lYBSQXN6rCTvUZvg9S0lU,80,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,4
2208,dj snake  justin bieber,let me love you,2017,58,0lYBSQXN6rCTvUZvg9S0lU,80,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,4
2210,jul,tchikita,2016,23,6bXd0YhKLCTvlLVc4tErH9,57,0.95,0.666,4,-5.139,0,0.0792,0.73,2.44e-06,0.0904,0.732,110.93,194868,4
2212,jul,tchikita,2017,83,6bXd0YhKLCTvlLVc4tErH9,57,0.95,0.666,4,-5.139,0,0.0792,0.73,2.44e-06,0.0904,0.732,110.93,194868,4
2214,alonzo,binta,2016,24,5nzlaYHy7fqLO0DnN8dDCj,57,0.821,0.761,2,-5.765,1,0.265,0.112,0.0,0.0799,0.758,115.992,216480,4
2215,david guetta  zara larsson,this one's for you,2016,26,46NBoIAHrmR7qcUGCIFEjR,68,0.367,0.915,9,-3.456,0,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,207273,4
2216,deorro  elvis crespo,bailar,2016,27,2Zl4566w3vVGabd8IieJbL,48,0.799,0.806,9,-4.949,1,0.117,0.0516,0.0415,0.0608,0.504,128.087,160164,4
2217,dj snake  bipolar sunshine,middle,2016,28,0g5EKLgdKvNlln7TNqBByK,75,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,220573,4
2218,twenty one pilots,ride,2016,29,2Z8WuEywRWYTKe1NybPQEW,81,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,214507,4
2219,zara larsson,lush life,2016,30,1rIKgCH4H52lrvDcz50hS8,77,0.694,0.712,7,-3.923,0,0.046,0.133,0.0,0.211,0.799,98.022,201122,4
2220,the chainsmokers  daya,don't let me down,2016,31,1i1fxkWeaMmKEB4T7zqbzK,79,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,4
2221,fifth harmony  ty dolla $ign,work from home,2016,32,4tCtwWceOPWzenK2HAIJSb,77,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,4
2222,jonas blue  dakota,fast car,2016,33,1SN1vSPsr4V4tIUTR3s8YW,73,0.672,0.578,9,-6.621,1,0.0569,0.469,0.0,0.312,0.548,113.945,212424,4
2223,pnl,naha,2016,34,0lkQfsTMmtDA37tjjew9n0,58,0.609,0.517,6,-7.557,0,0.0451,0.231,3.62e-05,0.0777,0.0761,120.914,285627,4
2225,pnl,naha,2017,63,0lkQfsTMmtDA37tjjew9n0,58,0.609,0.517,6,-7.557,0,0.0451,0.231,3.62e-05,0.0777,0.0761,120.914,285627,4
2227,enrique iglesias  wisin,duele el corazón,2016,35,6YZdkObH88npeKrrkb8Ggf,71,0.724,0.904,8,-3.354,0,0.0966,0.0786,0.0,0.226,0.846,90.999,200813,4
2228,jennifer lopez,ain't your mama,2016,38,2hgzdQdnfWwtdpZbhZlV72,72,0.757,0.678,8,-5.529,0,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,218235,4
2229,booba,92i veyron,2016,39,6Wpgf0xNuBIUpJF2uH7swL,58,0.801,0.674,6,-5.576,0,0.134,0.27,0.0,0.0758,0.453,122.978,217893,4
2230,twenty one pilots,heathens,2016,40,6i0V12jOa3mr6uu4WYhUBr,81,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920,4
2231,david guetta  sia  fetty wap,bang my head,2016,41,53Y0kdCa1CZ9gRqEuknfwy,63,0.599,0.869,0,-3.697,1,0.0789,0.0525,0.00719,0.103,0.593,108.061,193333,4
2232,kids united,on écrit sur les murs,2016,42,3DHi3fz6yRG8Z3ssWotC0d,49,0.67,0.794,10,-6.601,0,0.0377,0.402,0.0,0.371,0.596,120.048,174418,4
2233,major lazer  justin bieber  mø,cold water,2016,43,3Yqsx1OFZqPbULxXPLHlpq,70,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185352,4
2234,jul,mon bijou,2016,44,127LVxx0WkxbCcZqp2LAEY,56,0.915,0.757,0,-8.004,0,0.143,0.183,0.00026,0.093,0.357,125.026,179781,4
2235,feder  emmi,blind,2016,45,0hQVAVsUCqQDcOwPTFKNxb,44,0.695,0.638,11,-8.64,0,0.0395,0.0114,0.00532,0.111,0.446,119.986,194000,4
2236,gnash  olivia o'brien,i hate u i love u,2016,46,7vRriwrloYVaoAe3a9wJHe,80,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,251034,4
2237,julian perretta,miracle,2016,47,3BNFEQ8sK6PlVWHktbu4r6,34,0.695,0.545,7,-7.631,0,0.0676,0.436,1.79e-06,0.165,0.316,124.034,162156,4
2238,kendji girac  soprano,no me mirès màs,2016,48,5OwRFdYTJWLH9QgMj1jzj4,56,0.746,0.912,0,-4.133,1,0.0547,0.091,0.0,0.0607,0.71,94.015,250867,4
2239,booba,dkr,2016,49,21V8iZQ250M58SvRXvq5hA,58,0.687,0.811,3,-5.662,0,0.274,0.615,3.4e-05,0.0756,0.939,103.705,174787,4
2241,booba,dkr,2017,40,21V8iZQ250M58SvRXvq5hA,58,0.687,0.811,3,-5.662,0,0.274,0.615,3.4e-05,0.0756,0.939,103.705,174787,4
2243,sch,champs-élysées,2016,50,3GA0XILGuMHjTTGcQtP7lu,57,0.659,0.532,0,-7.446,1,0.159,0.196,4.73e-06,0.0803,0.25,75.0,225920,3
2244,pnl,j'suis qlf,2016,51,2lFWyfuXtCN8Sb7cHJILva,55,0.734,0.425,0,-9.773,1,0.0635,0.131,1.71e-05,0.0726,0.235,114.969,268347,4
2245,sch,fusil,2016,52,1gKcpNIXhmHx2EHI5IPhte,63,0.87,0.464,10,-7.44,0,0.357,0.474,0.00122,0.094,0.0929,100.011,252067,4
2246,the weeknd  daft punk,starboy,2016,53,7MXVkk9YMctZqd1Srtv4MB,83,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4
2248,the weeknd  daft punk,starboy,2017,80,7MXVkk9YMctZqd1Srtv4MB,83,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4
2250,céline dion,encore un soir,2016,54,51yjUe42smRbgWvg9i9pFa,55,0.764,0.527,8,-7.871,0,0.0441,0.315,3.72e-06,0.0793,0.224,103.028,263440,4
2251,djadja  dinaz,j'fais mes affaires,2016,55,7gga4AEElumeu53PZPzLDh,59,0.522,0.481,0,-7.747,1,0.15,0.251,0.0,0.143,0.237,83.803,214616,5
2252,amir,j'ai cherché,2016,56,1lzRxwbdl86iJlYMz48KoD,56,0.566,0.875,1,-4.818,1,0.0444,0.0263,0.0,0.17,0.489,120.061,212280,4
2253,vitaa  jul,ca les dérange,2016,57,5vub97m5MwOzkGGei8Tq4C,47,0.716,0.633,9,-8.203,0,0.169,0.0841,0.0,0.0971,0.31,139.903,184480,4
2254,jul,amnésia,2016,58,1F0XWrLNIFdfJqTpdsGnF4,50,0.825,0.755,10,-5.085,0,0.102,0.303,2.96e-06,0.119,0.87,136.947,132031,4
2255,lp,lost on you,2016,59,3SqvR3HYLlCTYzbDXJ52OC,68,0.433,0.724,5,-6.126,0,0.0372,0.1,0.0,0.0918,0.689,174.006,268105,4
2256,mz  nekfeu,les princes,2016,61,79fzoZLfu1drrTyJwTWD6b,58,0.734,0.694,4,-7.36,0,0.238,0.322,0.0,0.463,0.353,118.007,287907,4
2257,claudio capéo,un homme debout,2016,62,4XaVGXF1KVcXBvxN5ovVxM,53,0.797,0.599,8,-5.248,1,0.0349,0.671,0.0,0.352,0.817,94.507,206320,3
2258,charlie puth  selena gomez,we don't talk anymore,2016,64,06KyNuuMOX1ROXRhj787tj,80,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,217707,4
2259,sia  kendrick lamar,the greatest,2016,65,7xHWNBFm6ObGEQPaUxHuKO,72,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,210227,4
2260,sch,allo maman,2016,67,7fItq8fcHDkZRUWUATwnol,54,0.68,0.724,11,-6.148,0,0.277,0.615,0.0,0.115,0.538,136.147,204733,4
2261,kent jones,don't mind,2016,68,27PmvZoffODNFW2p7ehZTQ,66,0.464,0.771,8,-4.503,1,0.336,0.0235,0.0,0.063,0.69,158.777,198237,4
2262,pnl,onizuka,2016,69,4GCIYE1x1TWJCChPkpy9by,63,0.688,0.569,10,-7.007,0,0.0375,0.392,0.000175,0.12,0.359,109.041,252373,4
2264,pnl,onizuka,2017,32,4GCIYE1x1TWJCChPkpy9by,63,0.688,0.569,10,-7.007,0,0.0375,0.392,0.000175,0.12,0.359,109.041,252373,4
2266,dnce,cake by the ocean,2016,70,76hfruVvmfQbw0eYn1nmeC,79,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,219147,4
2267,pnl,bené,2016,71,00X2yv2vrtritPt2CZnUTZ,61,0.784,0.7,7,-7.649,0,0.108,0.491,0.0,0.108,0.769,82.028,190067,4
2269,pnl,bené,2017,14,00X2yv2vrtritPt2CZnUTZ,61,0.784,0.7,7,-7.649,0,0.108,0.491,0.0,0.108,0.769,82.028,190067,4
2271,flume  kai,never be like you,2016,72,476j7IDRIDRvv1Xu71EVc8,64,0.56,0.551,0,-5.446,1,0.0563,0.445,0.0,0.163,0.263,119.777,233337,4
2272,pnl,da,2016,74,5UOGzIMvxXyRZIWBbqDcpU,58,0.715,0.682,7,-7.714,1,0.1,0.325,4.2e-06,0.0928,0.136,103.037,230013,4
2273,pnl,dans la légende,2016,75,5NZpY9WeWFtlHVgepfCamX,55,0.709,0.597,8,-8.185,1,0.0654,0.564,1.93e-06,0.154,0.315,119.975,234160,4
2274,petit biscuit,sunset lover,2016,77,0hNduWmlWmEmuwEFcYvRu1,76,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,237793,4
2276,petit biscuit,sunset lover,2017,9,0hNduWmlWmEmuwEFcYvRu1,76,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,237793,4
2278,maître gims,ma beaute,2016,78,6yjhaOTXuFkz48CBJNmgx8,52,0.699,0.803,4,-5.523,0,0.0549,0.178,0.0,0.313,0.326,95.995,185347,4
2279,kungs  jamie n commons,don't you know,2016,79,242UAWExQDujCkiQtLQvcu,53,0.68,0.658,4,-4.186,0,0.0339,0.637,4.27e-05,0.107,0.722,96.041,200687,4
2280,mhd,a kele nta,2016,80,288dVpSCtcRn5nveawFJTj,56,0.758,0.798,5,-7.526,0,0.221,0.562,0.0,0.108,0.937,120.225,204627,4
2281,jul,wesh alors,2016,81,3vR8bILUcIWJ2XqhtzUqk8,45,0.882,0.662,11,-5.569,1,0.131,0.236,3.08e-06,0.104,0.714,127.051,196008,4
2282,mike perry  shy martin,the ocean,2016,83,2CPqh63wRVscbceKcPxwvv,73,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,183414,4
2283,izzy bizu,white tiger,2016,84,64I0PKLFEKlcvc7fEVUGq0,60,0.772,0.582,2,-5.14,0,0.0615,0.222,8.78e-05,0.108,0.319,117.856,180067,4
2284,sadek  gradur,andale,2016,85,3zLMWD22TUiKZ3L6FPjiCL,51,0.795,0.663,10,-6.263,0,0.218,0.321,0.0,0.129,0.464,102.05,197587,4
2285,maître gims,tu vas me manquer,2016,86,54MFLMtI1lDZXzWCnrL2jo,54,0.768,0.748,3,-5.095,1,0.0289,0.0722,0.0313,0.111,0.334,115.958,250893,4
2286,coldplay,adventure of a lifetime,2016,87,69uxyAqqPIsUyTO8txoP2M,75,0.638,0.924,7,-3.887,1,0.0359,0.00205,0.000173,0.149,0.529,111.995,263787,4
2287,martin garrix  bebe rexha,in the name of love,2016,88,23L5CiUhw2jV1OIMwthR3S,78,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,195707,4
2288,the chainsmokers  halsey,closer,2016,89,7BKLCZ1jbUBVqRi2FVlTVw,84,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4
2289,era istrefi,bonbon,2016,90,79Nnbjlw4ulw59lkHUZm9N,59,0.632,0.681,0,-5.023,0,0.115,0.128,1.53e-05,0.116,0.633,126.477,167000,5
2290,jul,emotions,2016,91,0Ha3BGQvNio18sXbz36B9C,50,0.959,0.956,10,-6.468,0,0.136,0.298,3.02e-05,0.0791,0.662,130.002,190031,4
2291,soprano,en feu,2016,92,6FxIFhVlOvI1wcXWe8LKei,60,0.588,0.945,0,-2.72,1,0.351,0.0721,0.0,0.25,0.557,139.75,205293,4
2292,jain,makeba,2016,93,5JdLUE9D743ob2RtgmVpVx,60,0.824,0.656,2,-9.432,1,0.0704,0.388,0.506,0.253,0.418,116.068,249533,4
2293,jul  alonzo,comme d'hab,2016,94,2IyUiz3XfqwvRyFFIOxayy,52,0.923,0.734,6,-6.105,0,0.0684,0.303,0.0,0.0968,0.811,128.976,203275,4
2294,jonas blue  jp cooper,perfect strangers,2016,95,3P3pw6C19j31Rnzgo3JG7o,76,0.73,0.861,1,-4.1,1,0.0451,0.39,0.0,0.213,0.704,117.965,196613,4
2295,broken back,halcyon birds,2016,96,1WC2ctyzNjpgkhF0dplias,59,0.724,0.652,6,-9.385,1,0.0363,0.194,0.0119,0.256,0.723,120.004,273653,4
2296,pnl,le monde ou rien,2016,97,7dn6WQzScfRGpp7XdTiCj0,60,0.648,0.465,6,-9.716,0,0.171,0.772,1.98e-06,0.287,0.407,103.025,256281,4
2297,christophe maé,il est où le bonheur,2016,98,1TM73fujNDKSpigPLfxCZm,54,0.564,0.645,9,-7.44,0,0.0471,0.491,0.0,0.244,0.504,163.839,250480,4
2298,bruno mars,24k magic,2016,99,6b8Be6ljOzmkOmFslEb23P,77,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,225983,4
2299,drake  rihanna,too good,2016,100,3BtuIIrQlkujKPuWF2B85z,72,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,263373,4
2300,ed sheeran,shape of you,2017,1,7qiZfU4dY1lWllzX7mPBI3,85,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4
2303,ed sheeran,shape of you,2018,15,7qiZfU4dY1lWllzX7mPBI3,85,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4
2306,ed sheeran,shape of you,2019,66,7qiZfU4dY1lWllzX7mPBI3,85,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4
2309,luis fonsi  daddy yankee,despacito,2017,2,6habFhsOp2NvshLv26DqMb,78,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,229360,4
2311,luis fonsi  daddy yankee,despacito,2018,57,6habFhsOp2NvshLv26DqMb,78,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,229360,4
2313,niska,réseaux,2017,3,0HKNlsZ0zFlSqUqWj1nVVG,63,0.795,0.668,1,-6.463,1,0.244,0.161,0.0,0.127,0.349,150.093,196453,4
2315,niska,réseaux,2018,49,0HKNlsZ0zFlSqUqWj1nVVG,63,0.795,0.668,1,-6.463,1,0.244,0.161,0.0,0.127,0.349,150.093,196453,4
2317,damso,macarena,2017,4,2ewjMyCbNv2X1dB2qIDCwD,66,0.777,0.554,2,-8.179,1,0.0572,0.182,1.7e-06,0.0477,0.27,129.933,206840,4
2319,damso,macarena,2018,79,2ewjMyCbNv2X1dB2qIDCwD,66,0.777,0.554,2,-8.179,1,0.0572,0.182,1.7e-06,0.0477,0.27,129.933,206840,4
2321,lartiste  awa imani,chocolat,2017,5,4fwtP5khM1iEoa6BP1QQsX,60,0.729,0.679,2,-5.456,0,0.0568,0.0822,0.0,0.1,0.75,108.964,235022,4
2322,kalash  damso,mwaka moon,2017,6,7LDq2cE0TQV66BXorbV8FD,64,0.786,0.543,1,-6.246,0,0.0774,0.232,0.0,0.105,0.341,155.008,237707,4
2324,kalash  damso,mwaka moon,2018,19,7LDq2cE0TQV66BXorbV8FD,64,0.786,0.543,1,-6.246,0,0.0774,0.232,0.0,0.105,0.341,155.008,237707,4
2326,rag'n'bone man,human,2017,7,58zsLZPvfflaiIbNWoA22O,77,0.602,0.707,11,-4.097,1,0.302,0.393,0.0,0.165,0.554,75.09,200187,4
2327,future,mask off,2017,8,7wW9UMKmb5dexdTnbRXNQC,0,0.849,0.515,2,-6.648,1,0.348,0.0276,1.77e-05,0.147,0.164,150.048,204933,4
2328,french montana  swae lee,unforgettable,2017,10,3B54sVLJ402zGa6Xm4YGNe,80,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,4
2329,ofenbach,be mine,2017,11,2KklXplRtxMsBYo474Es0w,69,0.779,0.666,5,-7.361,1,0.0482,0.194,0.000556,0.0576,0.507,123.024,161322,4
2330,the weeknd  daft punk,i feel it coming,2017,12,3dhjNA0jGA8vHBQ1VdD6vV,79,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987,269187,4
2331,ninho ( ninho),mamacita,2017,15,35gJuqfvrdlCA2MmAtaD3J,59,0.779,0.724,9,-7.574,0,0.312,0.47,0.0,0.143,0.559,113.065,187027,4
2332,vianney,je m'en vais,2017,16,6cZDf3mpynxrZbnx95j0tp,60,0.635,0.469,7,-8.851,0,0.0428,0.715,5.02e-06,0.133,0.281,146.995,198773,4
2333,charlie puth,attention,2017,17,5cF0dROlMOK5uNZtivgu50,81,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,4
2334,kygo  selena gomez,it ain't me,2017,18,3eR23VReFzcdmS7TYCrhCe,76,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,4
2335,clean bandit  sean paul  anne-marie,rockabye,2017,19,5knuzwU65gJK7IF5yJsuaW,76,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,251088,4
2336,mhd,afro trap part  7 (la puissance),2017,20,6wdI9sg2VdgjqSg0ozu9PK,63,0.97,0.806,8,-5.628,0,0.298,0.0955,0.0,0.133,0.815,120.003,140078,4
2337,niska,salé,2017,21,6NidE9hFNlSMBaTZ4NtgP6,59,0.772,0.595,1,-7.576,1,0.0629,0.406,0.0,0.25,0.37,141.97,170267,4
2339,niska,salé,2018,54,6NidE9hFNlSMBaTZ4NtgP6,59,0.772,0.595,1,-7.576,1,0.0629,0.406,0.0,0.25,0.37,141.97,170267,4
2341,jax jones  raye,you don't know me,2017,22,4DJORZgsbqnEJ4f4B9TBGV,68,0.879,0.665,11,-6.082,0,0.145,0.164,0.0,0.319,0.672,123.977,212573,4
2342,sofiane,tout l'monde s'en fou,2017,23,7syABtsvHvD3nO7OG91Ani,54,0.482,0.785,4,-5.646,0,0.335,0.348,0.0,0.291,0.424,104.904,148280,4
2343,keblack,bazardée,2017,24,2KiHXiqQA2dHiLfeSxtTeP,54,0.772,0.783,8,-6.257,0,0.0353,0.336,0.0,0.163,0.71,103.079,201960,4
2344,calvin harris  pharrell williams katy perry  big sean,feels,2017,25,5bcTCxgc7xVfSaMV3RuVke,75,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413,4
2345,jason derulo  nicki minaj  ty dolla $ign,swalla,2017,26,6kex4EBAj0WHXDKZMEJaaF,77,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,216409,4
2346,kaaris,tchoin,2017,27,6cryNSlBitzoR2Y5HROrii,53,0.795,0.834,0,-5.161,0,0.237,0.654,1.23e-06,0.213,0.798,179.982,156400,3
2347,starley,call on me,2017,28,2VndRSDKvkM1IvlekZLQyG,58,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,222041,4
2348,the chainsmokers  coldplay,something just like this,2017,29,6RUKPb4LETWmmr3iAEQktW,83,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4
2349,imagine dragons,believer,2017,30,0pqnGHJpmpxLKifKRmU6WP,87,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,204347,4
2350,dadju,reine,2017,31,1bxP4M9ICllcg7mel8kH89,64,0.399,0.395,2,-10.782,1,0.0593,0.76,0.0,0.0815,0.704,98.174,199267,4
2352,dadju,reine,2018,11,1bxP4M9ICllcg7mel8kH89,64,0.399,0.395,2,-10.782,1,0.0593,0.76,0.0,0.0815,0.704,98.174,199267,4
2354,dj khaled  rihanna  bryson tiller,wild thoughts,2017,33,1OAh8uOEOvTDqkKFsKksCi,75,0.671,0.672,0,-3.094,0,0.0688,0.0329,0.0,0.118,0.632,97.979,204173,4
2355,j  balvin  willy william,mi gente,2017,34,03aENfSuuy3VS0sbgH7u1D,54,0.548,0.701,11,-4.862,0,0.0914,0.0178,1.34e-05,0.134,0.309,104.237,189029,4
2357,j  balvin  willy william,mi gente,2018,96,03aENfSuuy3VS0sbgH7u1D,54,0.548,0.701,11,-4.862,0,0.0914,0.0178,1.34e-05,0.134,0.309,104.237,189029,4
2359,zayn  taylor swift,i don't wanna live forever,2017,35,55n9yjI6qqXh5F2mYvUc2y,78,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,247160,4
2360,ed sheeran,perfect,2017,36,0tgVpDi06FyKpA1z0VMD4v,86,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,3
2362,ed sheeran,perfect,2018,12,0tgVpDi06FyKpA1z0VMD4v,86,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,3
2364,siboy  benash  damso,mobali,2017,37,1qZ2qGQoyrbyD6H33a1Lyi,60,0.812,0.807,7,-5.378,0,0.141,0.11,0.0,0.071,0.931,123.095,208480,4
2366,siboy  benash  damso,mobali,2018,88,1qZ2qGQoyrbyD6H33a1Lyi,60,0.812,0.807,7,-5.378,0,0.141,0.11,0.0,0.071,0.931,123.095,208480,4
2368,burak yeter  danelle sandoval,tuesday,2017,38,7EVk9tRb6beJLTHrg6AkY9,73,0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,241875,4
2369,shakira  maluma,chantaje,2017,39,6mICuAdrwEjh6Y6lroV2Kg,75,0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,195840,4
2370,loïc nottet,million eyes,2017,41,63qapUS8yLKz0tb0eOgOTF,54,0.599,0.471,11,-6.806,1,0.0281,0.0952,0.0,0.0996,0.141,109.941,253200,4
2371,camila cabello  young thug,havana,2017,42,1rfofaqEpACxVEHIZBJe6W,81,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4
2373,camila cabello  young thug,havana,2018,9,1rfofaqEpACxVEHIZBJe6W,81,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4
2375,rag'n'bone man,skin,2017,43,6y2Kaz9QI01XBKJ8mTb7Pf,68,0.565,0.745,0,-7.733,1,0.31,0.265,0.0,0.147,0.352,170.654,239627,4
2376,post malone  21 savage,rockstar,2017,44,0e7ipj03S05BNilyu5bRzt,85,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147,4
2378,post malone  21 savage,rockstar,2018,36,0e7ipj03S05BNilyu5bRzt,85,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147,4
2380,julia michaels,issues,2017,45,0xG0SHshCStMEyNbNC5d4k,70,0.67,0.415,8,-6.855,1,0.0786,0.39,0.0,0.0617,0.445,114.212,176320,4
2381,clean bandit  zara larsson,symphony,2017,47,1x5sYLZiu9r5E43kMlt9f8,76,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459,4
2382,niska  booba,tuba life,2017,48,6T1ZfJ9Dg86lVcmVzPf4QE,57,0.756,0.691,7,-4.76,1,0.121,0.166,0.0,0.0766,0.363,151.981,194133,4
2384,niska  booba,tuba life,2018,84,6T1ZfJ9Dg86lVcmVzPf4QE,57,0.756,0.691,7,-4.76,1,0.121,0.166,0.0,0.0766,0.363,151.981,194133,4
2386,benash  booba,ghetto,2017,49,2JZywQ9wN8HmoaqMGS7QG6,49,0.71,0.708,10,-6.688,0,0.181,0.359,0.0,0.168,0.561,88.426,216640,3
2387,nekfeu,mauvaise graine,2017,50,0KwdqPzC3HtIM2dXgJUvJQ,58,0.882,0.59,2,-7.728,0,0.0714,0.425,0.0,0.179,0.306,119.99,238053,4
2388,kaleo,way down we go,2017,51,0y1QJc3SJVPKJ1OvFmFqe6,77,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,213707,4
2389,damso,n  j respect r,2017,52,539zyjwDE87Cjp1mzRN8H7,61,0.75,0.432,6,-8.06,0,0.0855,0.452,0.000513,0.107,0.276,127.056,217320,4
2390,pnl,jusqu'au dernier gramme,2017,53,2jBleFNl3YK8lyJc1OvxXt,61,0.762,0.6,5,-7.585,0,0.0909,0.542,0.0,0.0841,0.39,115.908,352627,4
2391,damso,nwaar is the new black,2017,54,34iEMu8pGMHsZtNqAoyVZD,58,0.798,0.6,9,-5.125,0,0.12,0.744,0.0,0.0709,0.593,129.979,123547,4
2392,dj khaled  justin bieber quavo chance the rapper  li,i'm the one,2017,55,07qEer5jTrWoAIBczOzYnM,12,0.55,0.838,5,-5.08,0,0.0341,0.279,0.00433,0.392,0.921,148.035,317307,4
2393,sofiane,mon p'tit loup,2017,56,5mvVWOFVXbZEkkmD4aQ6K0,52,0.779,0.821,4,-3.498,0,0.248,0.0736,0.0,0.167,0.719,101.847,174227,4
2394,ninho  nekfeu,de l'autre côté,2017,57,3ldfGgw7IoLHbaqmspX3ME,61,0.633,0.658,4,-6.168,0,0.164,0.6,0.0,0.0926,0.512,113.951,229467,4
2396,ninho  nekfeu,de l'autre côté,2018,91,3ldfGgw7IoLHbaqmspX3ME,61,0.633,0.658,4,-6.168,0,0.164,0.6,0.0,0.0926,0.512,113.951,229467,4
2398,ed sheeran,galway girl,2017,59,0afhq8XCExXpqazXczTSve,78,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,170827,4
2399,imagine dragons,thunder,2017,61,1zB4vmk8tFRmM9UULNzbLB,84,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,4
2400,ed sheeran,castle on the hill,2017,62,6PCUP3dWmTjcTtXY02oFdT,77,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,4
2401,hornet la frappe,je pense à toi,2017,64,4vEaXY95aExfle99vJgXzU,51,0.831,0.65,8,-7.145,1,0.121,0.377,0.0,0.159,0.28,136.94,185571,4
